Wall time,Step,Value
1685325662.9093978,19470000,-30.309999465942383
1685325762.5417829,19500000,-21.920000076293945
1685325862.053257,19530000,-15.960000038146973
1685325961.4798193,19560000,-20.219999313354492
1685326061.0454502,19590000,-17.639999389648438
1685326160.6852329,19620000,-13.149999618530273
1685326260.483466,19650000,-10.710000038146973
1685326360.0540724,19680000,-9.34000015258789
1685326459.5457366,19710000,-11.050000190734863
1685326558.304096,19740000,-17.389999389648438
1685326653.9057205,19770000,-18.760000228881836
1685326749.2856598,19800000,-24.219999313354492
1685326844.4951231,19830000,-26.350000381469727
1685326939.7716703,19860000,-26.059999465942383
1685327035.1613863,19890000,-25.520000457763672
1685327130.751244,19920000,-23.34000015258789
1685327226.0422773,19950000,-26.969999313354492
1685327323.7260697,19980000,-20.760000228881836
